,sample_id,posneg,testcontrol,NCT_num,PMID,F03_pmid_aggmax,F01_authors_authtree,F16_titleabs_propoccurance,F13_titleabs_tsimunw_tms,F13_titleabs_tsimunw_scr,F13_titleabs_tsimw_tms,F13_titleabs_tsimw_scr,F24_mesh_meshsim,F31_authors_authtree,F30_abstract_occurance,FTA_ta_allcaps_mismatch,F25_mesh_meshsim,F33_grants_occurance,F29_grants_occurance,F15_titleabs_propoccurance,F02_titleabs_allcaps,F13_chemicals_reverseoccur,F27_abstract_occurance,F30_cn_occurance,F09_titleabs_occurance,F10_titleabs_occurance,F36_authors_authtree,startdate_lift,start_diff_lt5,start_diff_cast,authcomp,agginvint,prob,Trial Results,NCT Link,rank,keep
NCT03745053:18300748,0,0,0,NCT03745053,18300748,0.09689158751116735,0.0,-0.5,190,3426.56599,344,6256.67461,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.01224460824071367,no,no,3862,0
NCT03745053:28625598,0,0,0,NCT03745053,28625598,0.14455864030802415,0.0,-0.5,215,3658.69848,384,6614.87326,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01222805810258183,no,no,3863,0
NCT03745053:14608136,0,0,0,NCT03745053,14608136,0.14455864030802415,0.0,-0.5,214,3690.70983,377,6614.51999,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.012227046868850565,no,no,3864,0
NCT03745053:31153846,0,0,0,NCT03745053,31153846,0.09689158751116735,0.0,-0.5,200,3565.81588,358,6448.84948,0.285332373297017,,-0.5,1,1.0714285714285714,0,0.0,0.5,0,0.0,-0.5,-0.5,-0.5,0.5,,0.0791550925925926,1,0,0.0,0.236849605005533,0.012219343388219917,no,no,3865,0
NCT03745053:23773369,0,0,0,NCT03745053,23773369,0.14455864030802415,0.0,-0.5,132,2582.53377,248,4857.55668,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.012185168864813583,no,no,3866,0
NCT03745053:20805433,0,0,0,NCT03745053,20805433,0.09689158751116735,0.0,-0.5,192,3441.76545,343,6231.68955,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.012173196560850627,no,no,3867,0
NCT03745053:27925308,0,0,0,NCT03745053,27925308,0.09689158751116735,0.0,-0.5,190,3427.51754,342,6230.29622,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.01216922631120165,no,no,3868,0
NCT03745053:21364152,0,0,0,NCT03745053,21364152,0.09689158751116735,0.0,-0.5,192,3410.82353,346,6222.08983,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.012145868398955,no,no,3869,0
NCT03745053:26643736,0,0,0,NCT03745053,26643736,0.14455864030802415,0.0,-0.5,212,3640.05988,379,6585.73396,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.012144923958220132,no,no,3870,0
NCT03745053:21095265,0,0,0,NCT03745053,21095265,0.19488532604084127,0.0,-0.5,192,3451.70707,340,6220.61983000001,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.012141689005481234,no,no,3871,0
NCT03745053:9669254,0,0,0,NCT03745053,9669254,0.19488532604084127,0.0,-0.5,196,3376.82834,355,6217.90066,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.012133961809371327,no,no,3872,0
NCT03745053:17890701,0,0,0,NCT03745053,17890701,0.09689158751116735,0.0,-0.5,216,3667.2539,386,6647.98513999999,0.285332373297017,,-0.5,0,0.0,0,0.0,0.5,0,0.0,-0.5,-0.5,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.012126035407354586,no,no,3873,0
NCT03745053:22814777,0,0,0,NCT03745053,22814777,0.14469049021493258,0.0,-0.5,218,3727.09041,391,6754.26924,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,-0.5,0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01212386686929639,no,no,3874,0
NCT03745053:16600419,0,0,0,NCT03745053,16600419,0.14455864030802415,0.0,-0.5,217,3702.28488,378,6576.28858,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.012118096371625421,no,no,3875,0
NCT03745053:9367093,0,0,0,NCT03745053,9367093,0.09689158751116735,0.0,-0.5,195,3348.97639,356,6211.23957,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.012115053187434945,no,no,3876,0
NCT03745053:24899233,0,0,0,NCT03745053,24899233,0.09689158751116735,0.0,-0.5,191,3432.06266,342,6210.3816,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.012112619812347973,no,no,3877,0
NCT03745053:20879046,0,0,0,NCT03745053,20879046,0.09689158751116735,0.0,-0.5,199,3530.84307,339,6206.35166000001,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.012101196551561513,no,no,3878,0
NCT03745053:15282413,0,0,0,NCT03745053,15282413,0.14455864030802415,0.0,-0.5,210,3644.20332,372,6557.1174,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.012063824570957145,no,no,3879,0
NCT03745053:26056248,0,0,0,NCT03745053,26056248,0.09689158751116735,0.0,-0.5,129,2228.73571,242,4260.08949,0.285332373297017,,-0.5,1,1.0909090909090908,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.012012900583787059,no,no,3880,0
NCT03745053:34210411,0,0,0,NCT03745053,34210411,0.09689158751116735,0.0,-0.5,158,2818.60089,299,5377.04818,0.285332373297017,,-0.5,1,1.0769230769230769,0,0.0,-0.5,0,0.0,-0.5,-0.5,-0.5,0.5,,0.798333333333333,1,0,0.0,0.236849605005533,0.012012045253337166,no,no,3881,0
NCT03745053:18435955,0,0,0,NCT03745053,18435955,0.09689158751116735,0.0,-0.5,197,3476.38397,341,6174.70836000001,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.01201186956426714,no,no,3882,0
NCT03745053:16391155,0,0,0,NCT03745053,16391155,0.09689158751116735,0.0,-0.5,234,3936.74295,408,7008.97158,0.285332373297017,,-0.5,0,0.0,0,0.0,-0.5,0,0.0,-0.5,-0.5,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011994387936390254,no,no,3883,0
NCT03745053:24920410,0,0,0,NCT03745053,24920410,0.14455864030802415,0.0,-0.5,210,3604.24348,375,6531.10093,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011990558213103342,no,no,3884,0
NCT03745053:23796962,0,0,0,NCT03745053,23796962,0.09689158751116735,0.0,-0.5,64,1174.72418,131,2455.74919,0.285332373297017,,-0.5,0,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01197163014056173,no,no,3885,0
NCT03745053:20824758,0,0,0,NCT03745053,20824758,0.09689158751116735,0.0,-0.5,189,3430.52282,334,6157.01903,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011962217895917398,no,no,3886,0
NCT03745053:30196572,0,0,0,NCT03745053,30196572,0.09698489007139739,0.0,-0.5,191,3404.53605,341,6156.76789,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011961514440009043,no,no,3887,0
NCT03745053:27863292,0,0,0,NCT03745053,27863292,0.14455864030802415,0.0,-0.5,213,3634.92338,374,6517.43536,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01195225013723993,no,no,3888,0
NCT03745053:32354228,0,0,0,NCT03745053,32354228,0.09689158751116735,0.0,-0.5,150,2728.59365,278,5126.94239,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.235266203703704,1,0,0.0,0.236849605005533,0.011945190675549262,no,no,3889,0
NCT03745053:23359554,0,0,0,NCT03745053,23359554,0.09689158751116735,0.0,-0.5,190,3360.04013,344,6145.34153,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011929551816751429,no,no,3890,0
NCT03745053:26838663,0,0,0,NCT03745053,26838663,0.09689158751116735,0.0,-0.5,193,3326.8799,350,6136.99666,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011906262282288431,no,no,3891,0
NCT03745053:18929702,0,0,0,NCT03745053,18929702,0.09689158751116735,0.0,-0.5,188,3377.45977,337,6134.59227,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.0118995602569786,no,no,3892,0
NCT03745053:22489271,0,0,0,NCT03745053,22489271,0.14455864030802415,0.0,-0.5,169,2728.3148,290,4799.72986,0.285332373297017,,-0.5,1,0.506728134364736,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011899496196604827,no,no,3893,0
NCT03745053:19783056,0,0,0,NCT03745053,19783056,0.09689158751116735,0.0,-0.5,186,3382.1164,334,6133.80866,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011897376818531221,no,no,3894,0
NCT03745053:25241887,0,0,0,NCT03745053,25241887,0.09689158751116735,0.0,-0.5,199,3376.4808,357,6131.43718,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011890771375597478,no,no,3895,0
NCT03745053:21933939,0,0,0,NCT03745053,21933939,0.14455864030802415,0.0,-0.5,207,3574.3177,372,6492.83057,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011883581227063027,no,no,3896,0
NCT03745053:25703886,0,0,0,NCT03745053,25703886,0.09689158751116735,0.0,-0.5,180,3359.43797,326,6125.4765,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011874184686502639,no,no,3897,0
NCT03745053:24753084,0,0,0,NCT03745053,24753084,0.09689158751116735,0.0,-0.5,110,2083.12926,206,3974.93812,0.285332373297017,,-0.5,1,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011872453038880414,no,no,3898,0
NCT03745053:23708173,0,0,0,NCT03745053,23708173,0.14455864030802415,0.0,-0.5,208,3507.51203,379,6484.33828,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011859970899030459,no,no,3899,0
NCT03745053:31671060,0,0,0,NCT03745053,31671060,0.09689158751116735,0.0,-0.5,169,3066.28927,319,5774.17005,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0791550925925926,1,0,0.0,0.236849605005533,0.011855332703078718,no,no,3900,0
NCT03745053:33032485,0,0,0,NCT03745053,33032485,0.09689158751116735,0.0,-0.5,176,3243.08169,320,5930.10502,0.285332373297017,,-0.5,0,0.0,0,0.0,-0.5,0,0.0,-0.5,-0.5,-0.5,0.5,,0.235266203703704,1,0,0.0,0.236849605005533,0.011841247429153044,no,no,3901,0
NCT03745053:20238333,0,0,0,NCT03745053,20238333,0.09689158751116735,0.0,-0.5,110,2060.62178,218,4130.25904,0.285332373297017,,-0.5,1,1.1111111111111112,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011839463189325652,no,no,3902,0
NCT03745053:24468896,0,0,0,NCT03745053,24468896,0.14455864030802415,0.0,-0.5,202,3546.63613,366,6473.67873,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01183040072620569,no,no,3903,0
NCT03745053:23171801,0,0,0,NCT03745053,23171801,0.14455864030802415,0.0,-0.5,205,3556.21483,369,6471.77681,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011825132359765317,no,no,3904,0
NCT03745053:26896263,0,0,0,NCT03745053,26896263,0.14455864030802415,0.0,-0.5,205,3525.68981,372,6468.96608,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011817350810583209,no,no,3905,0
NCT03745053:22651877,0,0,0,NCT03745053,22651877,0.14455864030802415,0.0,-0.5,203,3557.70075,365,6466.24082,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011809810717469029,no,no,3906,0
NCT03745053:31493829,0,0,0,NCT03745053,31493829,0.14455864030802415,0.0,-0.5,187,3337.3603,339,6121.62912,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0791550925925926,1,0,0.0,0.236849605005533,0.011809561807050778,no,no,3907,0
NCT03745053:26471805,0,0,0,NCT03745053,26471805,0.09689158751116735,0.0,-0.5,205,3613.99063,368,6551.28606,0.285332373297017,,-0.5,1,1.1,0,0.0,0.5,0,0.0,-0.5,-0.5,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.01180784206953951,no,no,3908,0
NCT03745053:16054717,0,0,0,NCT03745053,16054717,0.09689158751116735,0.0,-0.5,188,3341.17901,336,6094.91847,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011789509673484895,no,no,3909,0
NCT03745053:16273564,0,0,0,NCT03745053,16273564,0.09689158751116735,0.0,-0.5,197,3437.7843,340,6094.27836,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011787742350216153,no,no,3910,0
NCT03745053:27692566,0,0,0,NCT03745053,27692566,0.14455864030802415,0.0,-0.5,208,3580.08799,369,6452.21134,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011771069915281564,no,no,3911,0
NCT03745053:28826727,0,0,0,NCT03745053,28826727,0.09689158751116735,0.0,-0.5,194,3426.3259,336,6086.87364000001,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011767317173890922,no,no,3912,0
NCT03745053:17049996,0,0,0,NCT03745053,17049996,0.09689158751116735,0.0,-0.5,168,3074.14731,307,5674.02305,0.285332373297017,,-0.5,1,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01175287604924971,no,no,3913,0
NCT03745053:23008177,0,0,0,NCT03745053,23008177,0.09689158751116735,0.0,-0.5,187,3289.29162,339,6079.01967,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011745691003173566,no,no,3914,0
NCT03745053:18688067,0,0,0,NCT03745053,18688067,0.15126420847911967,0.0,-0.5,188,3403.32078,328,6069.76402,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.01172025566649751,no,no,3915,0
NCT03745053:18585496,0,0,0,NCT03745053,18585496,0.09689158751116735,0.0,-0.5,187,3300.00421,340,6069.02242,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011718220041495453,no,no,3916,0
NCT03745053:19589442,0,0,0,NCT03745053,19589442,0.09689158751116735,0.0,-0.5,180,3305.58306,325,6019.26823,0.285332373297017,,-0.5,1,1.0588235294117647,0,0.0,-0.5,0,0.25,-0.5,-0.5,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011716145108062999,no,no,3917,0
NCT03745053:19440067,0,0,0,NCT03745053,19440067,0.09689158751116735,0.0,-0.5,48,991.63056,100,2081.53091,0.285332373297017,,-0.5,1,1.0666666666666667,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011707620288799873,no,no,3918,0
NCT03745053:15472385,0,0,0,NCT03745053,15472385,0.09689158751116735,0.0,-0.5,63,1331.07454,105,2357.33941,0.285332373297017,,-0.5,0,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011698874035094163,no,no,3919,0
NCT03745053:15619278,0,0,0,NCT03745053,15619278,0.14455864030802415,0.0,-0.5,203,3511.70218,367,6424.6853,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011695424432183486,no,no,3920,0
NCT03745053:28978818,0,0,0,NCT03745053,28978818,0.09689158751116735,0.0,-0.5,173,3147.56436,310,5724.68708000001,0.285332373297017,,-0.5,1,1.1428571428571428,0,0.0,-0.5,0,0.25,-0.5,-0.5,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011680915819846345,no,no,3921,0
NCT03745053:15145098,0,0,0,NCT03745053,15145098,0.09689158751116735,0.0,-0.5,167,2997.27754,311,5647.5734,0.285332373297017,,-0.5,1,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011680290628807488,no,no,3922,0
NCT03745053:19849864,0,0,0,NCT03745053,19849864,0.09689158751116735,0.0,-0.5,181,3343.39202,324,6054.04287,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011677177248404983,no,no,3923,0
NCT03745053:17656352,0,0,0,NCT03745053,17656352,0.14455864030802415,0.0,-0.5,201,3520.17856,363,6416.63623,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01167339535253881,no,no,3924,0
NCT03745053:31993736,0,0,0,NCT03745053,31993736,0.113399791440818,0.0,-0.5,201,3473.70085,365,6387.88258,0.285332373297017,,-0.5,1,1.1666666666666667,0,-0.5,0.5,0,0.123653040492693,-0.5,-0.5,-0.5,0.5,,0.235266203703704,1,0,0.0,0.236849605005533,0.011671109892451622,no,no,3925,0
NCT03745053:26898315,0,0,0,NCT03745053,26898315,0.14455864030802415,0.0,-0.5,82,1587.69351,141,2821.22182,0.285332373297017,,-0.5,1,1.0714285714285714,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011664021027651987,no,no,3926,0
NCT03745053:17174179,0,0,0,NCT03745053,17174179,0.09689158751116735,0.0,-0.5,188,3371.80128,330,6048.08247,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011660885754944695,no,no,3927,0
NCT03745053:19889649,0,0,0,NCT03745053,19889649,0.09689158751116735,0.0,-0.5,190,3414.96678,328,6047.74356,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011659960091276107,no,no,3928,0
NCT03745053:25409336,0,0,0,NCT03745053,25409336,0.09689158751116735,0.0,-0.5,185,3240.23225,340,6040.47603,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.01164012777745336,no,no,3929,0
NCT03745053:24322887,0,0,0,NCT03745053,24322887,0.09689158751116735,0.0,-0.5,184,3369.94503,323,6039.97732,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011638768073979443,no,no,3930,0
NCT03745053:9462572,0,0,0,NCT03745053,9462572,0.14455864030802415,0.0,-0.5,204,3487.08144,369,6399.30911,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011626112706733588,no,no,3931,0
NCT03745053:17005712,0,0,0,NCT03745053,17005712,0.19488532604084127,0.0,-0.5,205,3590.41676,364,6464.9343,0.285332373297017,,-0.5,0,0.0,0,0.0,0.5,0,0.0,-0.5,-0.5,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011617199640369058,no,no,3932,0
NCT03745053:21435609,0,0,0,NCT03745053,21435609,0.09689158751116735,0.0,-0.5,178,3294.13535,324,6022.10777,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011590151233861966,no,no,3933,0
NCT03745053:31909861,0,0,0,NCT03745053,31909861,0.09689158751116735,0.0,-0.5,218,3748.78354,386,6739.91883,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.235266203703704,1,0,0.0,0.236849605005533,0.011588784874622672,no,no,3934,0
NCT03745053:10751765,0,0,0,NCT03745053,10751765,0.14455864030802415,0.0,-0.5,205,3522.84638,366,6385.4937,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011588548552038936,no,no,3935,0
NCT03745053:20088017,0,0,0,NCT03745053,20088017,0.14455864030802415,0.0,-0.5,122,2244.77716,225,4232.98823,0.285332373297017,,-0.5,1,0.0,0,0.0,0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011581520079478198,no,no,3936,0
NCT03745053:10827388,0,0,0,NCT03745053,10827388,0.09689158751116735,0.0,-0.5,190,3353.05519,333,6015.5967,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011572486805125503,no,no,3937,0
NCT03745053:31003797,0,0,0,NCT03745053,31003797,0.14455864030802415,0.0,-0.5,183,3243.23417,338,6029.30088,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0791550925925926,1,0,0.0,0.236849605005533,0.0115569082306067,no,no,3938,0
NCT03745053:20497664,0,0,0,NCT03745053,20497664,0.09689158751116735,0.0,-0.5,182,3232.42727,335,6007.31902,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011550068002292758,no,no,3939,0
NCT03745053:21959379,0,0,0,NCT03745053,21959379,0.09689158751116735,0.0,-0.5,119,2296.62982,207,4114.95817,0.285332373297017,,-0.5,1,1.0833333333333333,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011542566563599786,no,no,3940,0
NCT03745053:28191875,0,0,0,NCT03745053,28191875,0.14455864030802415,0.0,-0.5,200,3520.28218,357,6367.95382,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011541030317441543,no,no,3941,0
NCT03745053:28043660,0,0,0,NCT03745053,28043660,0.14455864030802415,0.0,-0.5,197,3512.7889,354,6365.71212,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.123653040492693,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.011534971102382482,no,no,3942,0
NCT03745053:22516401,0,0,0,NCT03745053,22516401,0.09689158751116735,0.0,-0.5,91,1615.6887,153,2831.04038,0.285332373297017,,-0.5,1,1.0476190476190477,0,0.0,-0.5,0,0.125,-0.5,0.0,-0.5,-0.5,,0.0,0,0,0.0,0.236849605005533,0.01151473595640709,no,no,3943,0
NCT03745053:20152241,0,0,0,NCT03745053,20152241,0.09689158751116735,0.0,-0.5,178,3284.98784,321,5990.52206,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011504707899485201,no,no,3944,0
NCT03745053:22221949,0,0,0,NCT03745053,22221949,0.09689158751116735,0.0,-0.5,177,3281.61141,320,5989.69106,0.285332373297017,,-0.5,1,0.0,0,0.0,-0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011502468364817069,no,no,3945,0
NCT03745053:19496635,0,0,0,NCT03745053,19496635,0.09689158751116735,0.0,-0.5,113,2006.3735,212,3839.08696,0.285332373297017,,-0.5,1,0.0,0,0.0,0.5,0,0.0,-0.5,0.0,-0.5,0.5,,0.0,0,0,0.0,0.236849605005533,0.011500613224097221,no,no,3946,0
